kx,L1,L2,L3
-1.1686593361316262,-0.20424120711032925,1.7609189062016946,3.285126231861732
-1.1555283323548662,-0.22777279163927444,1.7869846204600925,3.2558558407811766
-1.1423973285781066,-0.25225112617020107,1.8136274181852683,3.224743282875864
-1.1292663248013466,-0.27748430942891344,1.840559939735701,3.19195153111175
-1.1161353210245866,-0.30329129593613857,1.8675082665188407,3.157652385254911
-1.1030043172478268,-0.3295028857696844,1.8942133009935125,3.12202602457242
-1.089873313471067,-0.3559621006557959,1.9204313447557693,3.0852606876924096
-1.0767423096943074,-0.38252410581259444,1.9459340033952728,3.047552509266186
-1.0636113059175476,-0.4090558103950826,1.970507517730714,3.009105545939972
-1.0504803021407876,-0.4354352522234373,1.9939515936283712,2.9701320247529113
-1.0373492983640278,-0.46155084777859656,2.0160777828339667,2.9308528425370515
-1.024218294587268,-0.48730056759183393,2.0367074617317344,2.8914983299449837
-1.011087290810508,-0.5125910804455985,2.0556694731058633,2.8523092592567347
-0.9979562870337482,-0.5373368969617274,2.072797552466157,2.8135380061892046
-0.9848252832569884,-0.5614595336326441,2.087927777306646,2.7754496500039862
-0.9716942794802286,-0.5848867115283898,2.1008964837369475,2.7383225837132006
-0.9585632757034686,-0.6075515991935292,2.111539417573395,2.7024478792094424
-0.9454322719267088,-0.6293921061153305,2.119693323830125,2.6681262125451033
-0.932301268149949,-0.6503502311714299,2.1252016348805607,2.635660696657142
-0.9191702643731893,-0.6703714693110999,2.127926107927467,2.6053437776731405
-0.9060392605964293,-0.6894042791258133,2.127765641957769,2.5774369711436655
-0.8929082568196695,-0.7073996137204988,2.124681429450426,2.552144289537189
-0.8797772530429097,-0.7243105172554263,2.118723975348994,2.529583835356103
-0.8666462492661496,-0.7400917895768161,2.1100537660264593,2.5097657843486614
-0.8535152454893898,-0.7546997214084018,2.0989464858727254,2.4925858687021774
-0.84038424171263,-0.7680919025747472,2.085777978831209,2.4778391706371536
-0.8272532379358702,-0.780227105625217,2.070992120701938,2.4652510684322984
-0.8141222341591103,-0.7910652469932646,2.0550612878635275,2.4545156570132587
-0.8009912303823505,-0.8005674274367359,2.0384501078847834,2.445330965170702
-0.7878602266055907,-0.8086960529468568,2.0215892389817327,2.437424229536615
-0.7747292228288307,-0.8154150365782233,2.0048607093202806,2.43056570073968
-0.7615982190520709,-0.820690080736614,1.9885928034724818,2.4245729999734422
-0.7484672152753111,-0.8244890383674287,1.973061261534798,2.4193092649162953
-0.7353362114985513,-0.8267823502209727,1.9584938650994657,2.4146780139560446
-0.7222052077217914,-0.827543553941041,1.945076353595549,2.410616786842675
-0.7090742039450316,-0.826749859143631,1.9329584592372004,2.4070907734814075
-0.6959432001682718,-0.8243827809392673,1.9222594612321366,2.4040870283017974
-0.6828121963915118,-0.8204288225251383,1.9130730355155454,2.4016094900152907
-0.669681192614752,-0.8148801955546773,1.9054713779536105,2.3996748227569547
-0.6565501888379922,-0.8077355650087815,1.8995086719797318,2.39830899935106
-0.6434191850612324,-0.7990008032750885,1.895224003841439,2.3975445129206143
-0.6302881812844725,-0.7886897361257262,1.89264383000022,2.3974180993619556
-0.6171571775077127,-0.7768248613135141,1.8917840886957977,2.397968863416935
-0.6040261737309529,-0.7634380186359456,1.892652030105371,2.39923671640841
-0.5908951699541929,-0.7485709886143909,1.8952478211339352,2.4012610499938956
-0.5777641661774331,-0.7322759954907425,1.899565963479073,2.404079585812427
-0.5646331624006733,-0.7146160891675598,1.9055965478803005,2.40772735510791
-0.5515021586239135,-0.695665380151647,1.9133263535824312,2.4122357752589005
-0.5383711548471536,-0.6755091016777182,1.922739790105017,2.4176318017147578
-0.5252401510703938,-0.6542434741920451,1.933819668577378,2.423937144176471
-0.512109147293634,-0.6319753494942076,1.9465477824653217,2.4311675449040364
-0.498978143516874,-0.6088216153069297,1.9609052729000003,2.439332124604561
-0.4858471397401142,-0.5849083460937574,1.9768727525033265,2.448432807201312
-0.4727161359633544,-0.5603696927457443,1.9944301640352593,2.4584638386337194
-0.45958513218659464,-0.5353465123874702,2.013556356655579,2.4694114164814454
-0.4464541284098346,-0.5099847499340382,2.034228373100389,2.481253446565806
-0.4333231246330748,-0.4844335948827492,2.0564204552288112,2.4939594398736724
-0.420192120856315,-0.4588434496164882,2.0801027923424593,2.50749055850162
-0.4070611170795553,-0.43336375843643016,2.105240055100842,2.521799813359352
-0.39393011330279526,-0.40814075859556403,2.131789776050752,2.5368324097692723
-0.38079910952603546,-0.3833152245744683,2.159700653841577,2.552526230574731
-0.36766810574927566,-0.3590202834965761,2.1889108702105218,2.568812440596052
-0.3545371019725157,-0.3353793818328966,2.2193465151707588,2.585616191786447
-0.3414060981957559,-0.31250448063892566,2.250920215432501,2.6028574055732814
-0.3282750944189961,-0.2904945482449888,2.283530053571419,2.620451607733213
-0.3151440906422363,-0.269434405941868,2.3170588512893766,2.638310791641719
-0.30201308686547634,-0.24939396474412792,2.3513738705333163,2.6563442875945147
-0.28888208308871655,-0.23042787127377518,2.3863269631143003,2.6744596187566323
-0.27575107931195675,-0.21257556000811556,2.4217551750211816,2.6925633277565058
-0.2626200755351968,-0.1958616894597066,2.4574817881105675,2.7105617616318103
-0.249489071758437,-0.18029692297562513,2.493317761264623,2.7283618064370017
-0.236358067981677,-0.16587900199963312,2.5290635169151052,2.7458715661071893
-0.22322706420491742,-0.15259405151225938,2.5645110078611504,2.7630009829931654
-0.21009606042815743,-0.14041805403864047,2.5994459937166283,2.779662399769232
-0.19696505665139782,-0.12931842966218896,2.6336504556874694,2.795771064162158
-0.18383405287463783,-0.11925566409571617,2.6669050818546403,2.811245579193498
-0.17070304909787787,-0.11018493402562234,2.6989917616445545,2.8260083024328435
-0.15757204532111826,-0.10205768760217271,2.72969603657174,2.8399856982028275
-0.14444104154435827,-0.0948231471336531,2.7588094635925833,2.853108646836453
-0.13131003776759828,-0.08842970996549734,2.786131856651318,2.8653127150362927
-0.11817903399083869,-0.08282623161565765,2.811473380593447,2.8765383911868545
-0.10504803021407871,-0.07796318214037973,2.834656479159376,2.8867312891778742
-0.09191702643731874,-0.0737936722567648,2.8555176250463683,2.8958423239483264
-0.07878602266055913,-0.07027434993617233,2.8739088849933196,2.9038278615888564
-0.06565501888379914,-0.0673661710961241,2.8896992965673634,2.9106498464653447
-0.05252401510703916,-0.06503504981085349,2.902776055950214,2.916275907462544
-0.039393011330279566,-0.0632523943133347,2.9130455177060077,2.9206794451020652
-0.02626200755351958,-0.06199553515930452,2.920434008439334,2.92383970096741
-0.013131003776759983,-0.061248051438405705,2.9248884565907707,2.925741810570446
0.0,-0.06099999999999997,2.9263768405169825,2.926376840516986
0.013131003776759983,-0.061248051438405705,2.9248884565907716,2.925741810570446
0.02626200755351958,-0.06199553515930452,2.920434008439336,2.923839700967409
0.039393011330279566,-0.0632523943133347,2.9130455177060095,2.9206794451020652
0.05252401510703955,-0.06503504981085347,2.9027760559502136,2.916275907462544
0.06565501888379914,-0.0673661710961241,2.8896992965673642,2.9106498464653447
0.07878602266055913,-0.07027434993617232,2.873908884993321,2.903827861588857
0.09191702643731911,-0.07379367225676504,2.85551762504637,2.8958423239483264
0.10504803021407871,-0.07796318214037974,2.834656479159375,2.8867312891778742
0.11817903399083869,-0.08282623161565761,2.811473380593449,2.8765383911868554
0.13131003776759828,-0.08842970996549736,2.7861318566513176,2.865312715036292
0.14444104154435827,-0.09482314713365313,2.758809463592583,2.8531086468364526
0.15757204532111826,-0.10205768760217264,2.7296960365717418,2.8399856982028275
0.17070304909787787,-0.11018493402562225,2.698991761644556,2.826008302432844
0.18383405287463783,-0.11925566409571618,2.66690508185464,2.8112455791934976
0.19696505665139782,-0.12931842966218896,2.6336504556874702,2.795771064162158
0.21009606042815743,-0.14041805403864058,2.5994459937166274,2.779662399769232
0.22322706420491742,-0.1525940515122595,2.5645110078611486,2.7630009829931663
0.23635806798167738,-0.16587900199963362,2.5290635169151034,2.7458715661071893
0.249489071758437,-0.18029692297562505,2.4933177612646227,2.7283618064370017
0.26262007553519695,-0.1958616894597066,2.4574817881105697,2.7105617616318103
0.27575107931195697,-0.2125755600081161,2.42175517502118,2.692563327756505
0.28888208308871655,-0.23042787127377506,2.3863269631143007,2.6744596187566327
0.30201308686547657,-0.2493939647441282,2.351373870533315,2.656344287594514
0.31514409064223614,-0.269434405941868,2.317058851289376,2.6383107916417186
0.3282750944189961,-0.2904945482449891,2.283530053571417,2.620451607733213
0.3414060981957561,-0.31250448063892605,2.2509202154325005,2.602857405573281
0.3545371019725157,-0.3353793818328967,2.2193465151707574,2.5856161917864475
0.36766810574927566,-0.3590202834965761,2.1889108702105218,2.568812440596052
0.3807991095260357,-0.3833152245744691,2.159700653841576,2.552526230574729
0.39393011330279526,-0.40814075859556403,2.131789776050753,2.5368324097692727
0.4070611170795553,-0.4333637584364303,2.1052400551008414,2.5217998133593498
0.42019212085631524,-0.45884344961648804,2.0801027923424606,2.507490558501621
0.4333231246330748,-0.4844335948827492,2.056420455228812,2.4939594398736697
0.44645412840983484,-0.5099847499340385,2.0342283731003885,2.4812534465658063
0.4595851321865948,-0.5353465123874708,2.0135563566555796,2.469411416481443
0.4727161359633544,-0.560369692745744,1.9944301640352606,2.4584638386337203
0.4858471397401144,-0.5849083460937581,1.9768727525033274,2.448432807201311
0.498978143516874,-0.6088216153069297,1.9609052729000005,2.439332124604561
0.512109147293634,-0.6319753494942075,1.9465477824653223,2.4311675449040364
0.5252401510703939,-0.6542434741920451,1.933819668577378,2.423937144176471
0.5383711548471536,-0.6755091016777178,1.9227397901050178,2.4176318017147573
0.5515021586239135,-0.6956653801516467,1.9133263535824314,2.4122357752589005
0.5646331624006735,-0.7146160891675601,1.9055965478802999,2.4077273551079106
0.5777641661774331,-0.7322759954907427,1.8995659634790734,2.404079585812426
0.5908951699541931,-0.7485709886143919,1.8952478211339359,2.4012610499938942
0.6040261737309531,-0.763438018635946,1.892652030105371,2.39923671640841
0.6171571775077127,-0.7768248613135142,1.8917840886957973,2.397968863416934
0.6302881812844726,-0.788689736125726,1.8926438300002195,2.3974180993619543
0.6434191850612323,-0.7990008032750884,1.8952240038414392,2.3975445129206148
0.6565501888379922,-0.8077355650087815,1.8995086719797327,2.3983089993510593
0.6696811926147522,-0.814880195554678,1.90547137795361,2.3996748227569538
0.6828121963915118,-0.8204288225251386,1.913073035515545,2.4016094900152907
0.6959432001682718,-0.8243827809392675,1.9222594612321369,2.4040870283017974
0.7090742039450318,-0.8267498591436315,1.9329584592371996,2.4070907734814075
0.7222052077217914,-0.8275435539410413,1.9450763535955495,2.4106167868426738
0.7353362114985513,-0.8267823502209727,1.9584938650994665,2.414678013956044
0.7484672152753113,-0.8244890383674287,1.9730612615347984,2.419309264916296
0.7615982190520709,-0.8206900807366138,1.988592803472482,2.4245729999734436
0.7747292228288309,-0.8154150365782233,2.0048607093202806,2.43056570073968
0.787860226605591,-0.8086960529468572,2.021589238981733,2.4374242295366146
0.8009912303823505,-0.8005674274367364,2.038450107884784,2.445330965170702
0.8141222341591106,-0.7910652469932646,2.0550612878635275,2.4545156570132587
0.8272532379358701,-0.7802271056252179,2.0709921207019377,2.4652510684322975
0.84038424171263,-0.7680919025747472,2.0857779788312096,2.477839170637154
0.8535152454893901,-0.7546997214084018,2.098946485872726,2.4925858687021774
0.8666462492661496,-0.7400917895768166,2.1100537660264593,2.5097657843486614
0.8797772530429097,-0.7243105172554263,2.118723975348994,2.529583835356103
0.8929082568196697,-0.7073996137204983,2.124681429450426,2.5521442895371895
0.9060392605964293,-0.6894042791258136,2.127765641957769,2.5774369711436664
0.9191702643731893,-0.6703714693111,2.127926107927467,2.6053437776731414
0.9323012681499492,-0.6503502311714293,2.1252016348805607,2.6356606966571423
0.9454322719267088,-0.6293921061153309,2.1196933238301257,2.6681262125451037
0.9585632757034688,-0.6075515991935285,2.111539417573395,2.7024478792094433
0.9716942794802288,-0.5848867115283898,2.1008964837369475,2.7383225837132006
0.9848252832569884,-0.561459533632644,2.087927777306646,2.775449650003986
0.9979562870337484,-0.5373368969617283,2.072797552466157,2.813538006189206
1.011087290810508,-0.5125910804455991,2.0556694731058633,2.8523092592567356
1.024218294587268,-0.4873005675918335,2.0367074617317344,2.8914983299449837
1.037349298364028,-0.4615508477785958,2.016077782833966,2.9308528425370524
1.0504803021407876,-0.4354352522234378,1.9939515936283712,2.9701320247529117
1.0636113059175476,-0.409055810395083,1.970507517730714,3.0091055459399714
1.0767423096943074,-0.38252410581259416,1.9459340033952728,3.0475525092661857
1.089873313471067,-0.3559621006557968,1.9204313447557693,3.0852606876924105
1.103004317247827,-0.32950288576968284,1.8942133009935118,3.1220260245724205
1.116135321024587,-0.30329129593613824,1.8675082665188398,3.1576523852549125
1.1292663248013466,-0.2774843094289143,1.840559939735701,3.1919515311117506
1.1423973285781066,-0.2522511261702008,1.8136274181852683,3.224743282875864
1.1555283323548662,-0.22777279163927402,1.7869846204600925,3.2558558407811766
1.1686593361316262,-0.2042412071103285,1.7609189062016946,3.2851262318617307
1.1817903399083862,-0.1818573462830969,1.7357287417208647,3.3124008583717406
1.1949213436851458,-0.1608284923393043,1.7117202494754717,3.3375361248896347
1.2080523474619058,-0.14136432925988957,1.6892024964796009,3.36039912494045
1.2211833512386658,-0.12367177987307333,1.6684814328104642,3.38086837080088
1.2343143550154254,-0.1079485919903576,1.6498524981501768,3.3988345525330335
1.2474453587921854,-0.09437583744336066,1.6335920760265843,3.414201314262912
1.2605763625689452,-0.08310969706234608,1.6199481822526591,3.4268860373288232
1.273707366345705,-0.07427312784279858,1.6091309961642393,3.4368206212203933
1.2868383701224648,-0.06794819653004369,1.6013040303832895,3.443952254248692
1.2999693738992248,-0.06416995536641029,1.5965768257168946,3.448244166655419
1.3131003776759844,-0.06292267835785631,1.595,3.449676359391826
1.3262313814527444,-0.06413905087134648,1.5965632539569101,3.4482463020653613
1.339362385229504,-0.06770254232912526,1.6011965741820484,3.4439695935332884
1.352493389006264,-0.07345276904663436,1.6087744510042448,3.4368805782631684
1.365624392783024,-0.08119327199698817,1.619122547513505,3.4270329107980193
1.3787553965597836,-0.0907008786268105,1.6320260016613548,3.414500059343047
1.3918864003365436,-0.10173573150354384,1.6472384589611035,3.399375737474125
1.4050174041133037,-0.11405114003007621,1.6644910096065657,3.38177425004978
1.4181484078900632,-0.12740259594931502,1.6835003922915863,3.3618307353252828
1.4312794116668233,-0.14155552522533682,1.7039760643210184,3.339701279694294
1.444410415443583,-0.1562915721475126,1.725625968162231,3.3155628740346472
1.4575414192203429,-0.17141339038533293,1.748161013050289,3.289613170882059
1.4706724229971027,-0.18674803630841452,1.771298423136877,3.2620699891774256
1.4838034267738625,-0.2021491247916708,1.7947641838901283,3.2331704978174134
1.4969344305506227,-0.21749792860773864,1.8182948576787936,3.203169990675269
1.5100654343273823,-0.23270359372057842,1.8416390514430803,3.172340144770841
1.5231964381041418,-0.24770261743496147,1.8645588153988921,3.1409666316238307
1.5363274418809023,-0.2624577045645504,1.8868312383413568,3.1093459331639113
1.5494584456576619,-0.27695608553564144,1.90825048288584,3.0777812042978505
1.5625894494344215,-0.2912073540089713,1.9286304673015353,3.0465770343230325
1.575720453211181,-0.3052408626782199,1.947808338231182,3.016033002553537
1.5888514569879415,-0.31910270567551413,1.965648775815534,2.9864360158110346
1.601982460764701,-0.3328523149771904,1.982049016126638,2.958051570752178
1.6151134645414607,-0.3465587062521896,1.9969442617530493,2.93111430586095
1.6282444683182211,-0.3602964260142076,2.010312897539833,2.905818477946503
1.6413754720949807,-0.37414127526583835,2.0221806838652054,2.8823092656969695
1.6545064758717403,-0.38816591269167844,2.0326229448509685,2.860675985465046
1.6676374796485005,-0.402435469520343,2.041763796109447,2.8409483061027045
1.68076848342526,-0.41700333422232644,2.0497717304191623,2.82309630171754
1.6938994872020199,-0.43190728355895924,2.0568513900492302,2.807034689056511
1.7070304909787801,-0.4471661426653572,2.0632319944729467,2.792630962199362
1.7201614947555397,-0.4627771474243566,2.0691534851966535,2.779716534679056
1.7332924985322993,-0.4787141558955583,2.07485182046927,2.768099601479941
1.7464235023090597,-0.4949268130894304,2.0805449057991976,2.757578337613608
1.7595545060858193,-0.5113407186939967,2.08642040037329,2.7479532410269547
1.772685509862579,-0.5278585864459647,2.0926262053015243,2.739037800777926
1.7858165136393394,-0.5443623238301271,2.099263959877754,2.730667091086173
1.798947517416099,-0.5607159086551716,2.1063854646744504,2.722704247070182
1.8120785211928585,-0.5767689002891204,2.113991680123118,2.715045009372509
1.8252095249696187,-0.5923604010737837,2.122033830114465,2.7076206217378616
1.8383405287463785,-0.6073232781242722,2.1304161533039268,2.700399347174003
1.8514715325231381,-0.6214884654101133,2.138999958216045,2.693386764657788
1.8646025362998984,-0.6346891870859069,2.1476088181779223,2.686624849552342
1.877733540076658,-0.6467649710959676,2.156034954453525,2.6801896567035897
1.8908645438534175,-0.6575653527941713,2.1640470589050933,2.6741872530511777
1.9039955476301773,-0.6669531980613856,2.1713999401693624,2.6687474437890266
1.9171265514069376,-0.6748076015502024,2.1778463529852345,2.664014886744515
1.9302575551836971,-0.6810263367047021,2.183151089994288,2.6601374911271174
1.9433885589604567,-0.6855278495153918,2.1871068192633585,2.657252608342237
1.9565195627372172,-0.6882527977388092,2.189550306699216,2.6554723765850388
1.9696505665139767,-0.6891651421984489,2.1903768405169846,2.6548704080034744
