kx,L1,L2,L3
-0.7800596303025651,-0.8128597394853941,2.0116132908542586,2.433236218074951
-0.7410566487874368,-0.8259701454047773,1.9647087351902208,2.4166225473598946
-0.7020536672723086,-0.8256810043334596,1.9270551868151122,2.4054199307407673
-0.6630506857571803,-0.8114718012622301,1.9022528841536963,2.3989121375643196
-0.624047704242052,-0.7832430070378601,1.8920200849648343,2.397592964098412
-0.5850447227269238,-0.741483722612176,1.8969595066761422,2.4024165775449093
-0.5460417412117956,-0.6874247193154113,1.9170373167002233,2.4143704882093875
-0.5070387596966673,-0.6231330476970987,1.9518997035728427,2.4342092176589483
-0.468035778181539,-0.5514986343290776,2.001068633297811,2.462261790041568
-0.42903279666641075,-0.47606943693413745,2.063995927937027,2.498291866000153
-0.39002981515128254,-0.400719166901525,2.139940602627255,2.541427891665087
-0.3510268336361543,-0.3291849556387486,2.227679506201275,2.5901858106483093
-0.312023852121026,-0.26457766273168226,2.3251469849979136,2.6425836218342194
-0.2730208706058978,-0.20900609884702795,2.429165004334362,2.6963173451117464
-0.2340178890907695,-0.16342898845562834,2.535408826732534,2.748954740715225
-0.19501490757564127,-0.1277594331660683,2.638654623919413,2.798111279474128
-0.156011926060513,-0.10115241209705238,2.7332423273796205,2.841590890753212
-0.11700894454538475,-0.08236355307041959,2.813629312299088,2.8774893447447503
-0.0780059630302565,-0.07008487363283464,2.8749207948808917,2.9042659826367405
-0.03900298151512825,-0.06320758166955716,2.9133068068564927,2.9207913181416005
0.0,-0.06099999999999997,2.9263768405169825,2.926376840516986
0.03900298151512825,-0.06320758166955716,2.9133068068564945,2.9207913181416005
0.0780059630302565,-0.07008487363283464,2.8749207948808913,2.90426598263674
0.11700894454538475,-0.08236355307041963,2.8136293122990854,2.877489344744749
0.156011926060513,-0.10115241209705239,2.73324232737962,2.8415908907532126
0.19501490757564127,-0.1277594331660684,2.638654623919411,2.798111279474127
0.2340178890907695,-0.16342898845562828,2.535408826732534,2.7489547407152255
0.2730208706058978,-0.20900609884702798,2.429165004334361,2.696317345111746
0.312023852121026,-0.26457766273168226,2.325146984997913,2.642583621834219
0.3510268336361543,-0.3291849556387488,2.2276795062012744,2.590185810648309
0.39002981515128254,-0.40071916690152487,2.1399406026272563,2.541427891665086
0.42903279666641075,-0.47606943693413745,2.0639959279370275,2.4982918660001516
0.468035778181539,-0.5514986343290776,2.0010686332978116,2.462261790041567
0.5070387596966673,-0.6231330476970987,1.9518997035728436,2.434209217658948
0.5460417412117956,-0.6874247193154115,1.917037316700223,2.4143704882093875
0.5850447227269238,-0.7414837226121759,1.8969595066761427,2.4024165775449107
0.624047704242052,-0.7832430070378603,1.8920200849648348,2.3975929640984117
0.6630506857571803,-0.8114718012622305,1.9022528841536968,2.3989121375643188
0.7020536672723086,-0.8256810043334596,1.9270551868151116,2.4054199307407678
0.7410566487874368,-0.8259701454047776,1.964708735190221,2.416622547359894
0.7800596303025651,-0.8128597394853952,2.011613290854259,2.43323621807495
0.8190626118176932,-0.7871422269701137,2.0611593864772684,2.458356933174871
0.8580655933328215,-0.7497730895720662,2.103049826808586,2.4982515657293916
0.8970685748479499,-0.701813291077917,2.125974015195667,2.559865727128223
0.936071556363078,-0.6444261022039002,2.1238993843353278,2.6447750472852087
0.9750745378782063,-0.5789262224708601,2.097773712609482,2.747772211157789
1.0140775193933347,-0.5068767924453579,2.0515067252963304,2.8612060406976356
1.053080500908463,-0.4302291543951595,1.989408026403862,2.9778809580493375
1.0920834824235912,-0.35149757631915923,1.9160624408074183,3.0915203496104118
1.1310864639387193,-0.2739484041077317,1.8368197207019243,3.1965908967537757
1.1700894454538475,-0.2017439916596542,1.7581274967652034,3.288196242310588
1.2090924269689758,-0.13989566338724657,1.68749174120977,3.3621092571239597
1.248095408484104,-0.09376268096126573,1.6328531792957723,3.4148929915109925
1.2870983899992323,-0.06784863180792085,1.60118007383302,3.444064895744307
1.3261013715143606,-0.06411527272733486,1.5965325653992704,3.4482744547847703
1.3651043530294886,-0.08085157311864716,1.6186625949981917,3.4274745326214715
1.4041073345446171,-0.11316141066314087,1.6632353158985522,3.3830713592099366
1.4431103160597454,-0.15481230675700042,1.7234382489794342,3.318036993631578
1.4821132975748736,-0.20016750925969862,1.7917347539973625,3.236957527572116
1.521116279090002,-0.24534213579797276,1.8609655663522588,3.1459609047417088
1.5601192606051302,-0.28854418784927427,1.9248838321543627,3.052405650215975
1.5991222421202584,-0.3298635326120673,1.9786032844276469,2.9641185950115867
1.6381252236353865,-0.37070030827325556,2.019379632213964,2.8879561389996544
1.6771282051505148,-0.41293233593537904,2.0476539974090624,2.8278614129550164
1.716131186665643,-0.45794929380383853,2.0673704342688546,2.7835331626660893
1.7551341681807713,-0.5057983435510842,2.0844120805986326,2.7511052296203458
1.7941371496958998,-0.554751659965979,2.1037192950325467,2.7255813220674394
1.833140131211028,-0.6014833843353378,2.12706370337059,2.7032354375871948
1.872143112726156,-0.6417712331597973,2.1524843298440968,2.682883272888732
1.9111460942412843,-0.6714274930852145,2.175038249548392,2.6660730814954126
1.9501490757564126,-0.6871554959734943,2.188561835569989,2.6561924135328407
