kx,L1,L2,L3
-1.102221674638616,-0.331074476779877,1.8957919472524507,3.1198647293417445
-1.0891776311517687,-0.3573680018465339,1.9218023688606674,3.0832847935307006
-1.0761335876649212,-0.38375570327124886,1.9470953037459535,3.045784925163673
-1.0630895441780734,-0.4101076753939385,1.971461899959186,3.007565543279955
-1.050045500691226,-0.4363048181354013,1.9947063546195432,2.968835039437818
-1.0370014572043786,-0.46223810716921454,2.0166443298302035,2.929810271660997
-1.023957413717531,-0.48780779439398,2.0371009841408823,2.8907173127778574
-1.0109133702306834,-0.5129225796271587,2.055908682751875,2.85179243166636
-0.997869326743836,-0.5374987823811503,2.0729045046421564,2.8132832192483788
-0.9848252832569884,-0.5614595336326441,2.087927777306646,2.7754496500039862
-0.9717812397701409,-0.5847340010741333,2.100818067043451,2.738564666475461
-0.9587371962832932,-0.6072566568870701,2.1114143602224567,2.7029135626628262
-0.9456931527964458,-0.6289665941159772,2.1195565861195087,2.6687910244648294
-0.9326491093095982,-0.6498068958531654,2.125091065756685,2.6364942499481208
-0.9196050658227507,-0.669724060346265,2.1278816571191177,2.606310385543019
-0.9065610223359032,-0.6886674845684778,2.127827796140606,2.578497084998113
-0.8935169788490557,-0.7065890085554088,2.1248886978315578,2.553256933019623
-0.8804729353622082,-0.7234425227697923,2.1191095706383116,2.530709887055199
-0.8674288918753605,-0.7391836408001556,2.1106420918113735,2.5108714963081225
-0.854384848388513,-0.7537694397519926,2.099750375404979,2.4936456735223254
-0.8413408049016656,-0.7671582706923308,2.0867975155710052,2.478836944261478
-0.828296761414818,-0.7793096414180558,2.0722152887886796,2.4661795975304033
-0.8152527179279705,-0.7901841736044046,2.0564660256984837,2.455374734511344
-0.802208674441123,-0.7997436360315576,2.040006990087086,2.446124885085463
-0.7891646309542755,-0.8079510550701222,2.0232640879108255,2.4381593760554487
-0.776120587467428,-0.8147709029225527,2.006616736903683,2.431248626713548
-0.7630765439805803,-0.8201693632641646,1.9903921738262291,2.4252091000725975
-0.7500325004937328,-0.8241146729054971,1.9748661381628032,2.4199019753079867
-0.7369884570068854,-0.8265775369126376,1.9602670689902717,2.415228407825604
-0.7239444135200378,-0.8275316132821854,1.9467817561079204,2.411123437598374
-0.7109003700331903,-0.8269540617848825,1.9345612061435042,2.4075497852045786
-0.6978563265463427,-0.8248261499814261,1.9237260938675367,2.4044921637377903
-0.6848122830594953,-0.8211339076936547,1.9143715502960834,2.401952351519774
-0.6717682395726478,-0.8158688194050452,1.9065712481375139,2.399945059559778
-0.6587241960858001,-0.8090285421905313,1.9003808443197152,2.3984945264126094
-0.6456801525989526,-0.8006176348648891,1.8958408760224703,2.397631734221364
-0.6326361091121051,-0.7906482821244512,1.892979211028814,2.397392133129359
-0.6195920656252576,-0.7791409955782027,1.8918131426693012,2.3978137695805954
-0.6065480221384101,-0.7661252717705299,1.892351203372511,2.398935728141551
-0.5935039786515625,-0.7516401856507513,1.8945947533499552,2.4007968119368073
-0.5804599351647151,-0.7357348965231671,1.8985393842119282,2.403434401699896
-0.5674158916778674,-0.7184690424161858,1.9041761620783846,2.4068834471559346
-0.5543718481910199,-0.6999129981669163,1.9114927212426607,2.41117555687643
-0.5413278047041724,-0.6801479724843724,1.9204742077511172,2.416338163951826
-0.5282837612173249,-0.6592659200151332,1.93110406250893,2.4223937548716163
-0.5152397177304774,-0.6373692461999931,1.9433646259602027,2.4293591578487703
-0.5021956742436299,-0.614570285701662,1.9572375413896672,2.437244894330217
-0.4891516307567823,-0.5909905396175412,1.9727039318990511,2.4460546033712443
-0.4761075872699348,-0.5667596627448311,1.9897443275592244,2.455784552662949
-0.4630635437830873,-0.5420141999348488,2.008338324446536,2.4664232520716176
-0.4500195002962397,-0.5168960800275247,2.02846396631625,2.4779511854700167
-0.4369754568093922,-0.4915508867840355,2.0500968522797622,2.4903406744726575
-0.42393141332254464,-0.4661259382011812,2.073208989346119,2.5035558836877416
-0.4108873698356972,-0.44076821791586773,2.0977674259363224,2.5175529717173593
-0.3978433263488496,-0.4156222141787625,2.1237327199724,2.5322803859725944
-0.3847992828620021,-0.3908277320034032,2.151057311124935,2.547679293092326
-0.37175523937515453,-0.3665177514224219,2.1796838794645943,2.563684131015958
-0.358711195888307,-0.342816408230466,2.2095437804868014,2.5802232641065364
-0.3456671524014595,-0.31983717234602804,2.2405556480768656,2.5972197195232867
-0.332623108914612,-0.2976812925890605,2.2726242519002477,2.6145919814667167
-0.31957906542776443,-0.27643656540127304,2.3056396841327595,2.632254819926689
-0.30653502194091686,-0.25617646957090534,2.339476933335348,2.6501201319490275
-0.2934909784540694,-0.23695969062881414,2.373995882212715,2.668097775880974
-0.28044693496722184,-0.2188300388907697,2.4090417429772333,2.686096382191854
-0.2674028914803743,-0.2018167459041093,2.444445921206679,2.7040241279289985
-0.25435884799352676,-0.18593510697420543,2.4800272784122215,2.721789465343785
-0.24131480450667928,-0.17118742381791494,2.515593746588425,2.7393017984640378
-0.22827076101983174,-0.15756419204523953,2.550944235792248,2.7564721042320857
-0.21522671753298422,-0.14504547338317572,2.5858707686592117,2.773213497184069
-0.20218267404613668,-0.13360239208833502,2.620160773498476,2.789441738489873
-0.18913863055928917,-0.12319869820366881,2.6535994695489724,2.8050756915262234
-0.17609458707244163,-0.11379234630283448,2.6859722831769934,2.8200377270703383
-0.16305054358559412,-0.10533704614207393,2.7170672411904278,2.834254081746678
-0.15000650009874658,-0.09778375025392104,2.746677296012239,2.8476551736086946
-0.13696245661189904,-0.09108205215856494,2.774602546312392,2.860175878761679
-0.12391841312505152,-0.08518147691827872,2.8006523251597315,2.8717557727953698
-0.11087436963820399,-0.08003265280499798,2.824647135356019,2.8823393405488025
-0.09783032615135645,-0.07558835866787009,2.8464204180853443,2.891876157417609
-0.08478628266450892,-0.07180444610953207,2.865820146253399,2.9003210450679813
-0.0717422391776614,-0.06864063885494726,2.8827102379239182,2.907634204065024
-0.05869819569081387,-0.06606121384701175,2.8969717881888015,2.913781325572283
-0.04565415220396635,-0.06403556979028757,2.9085041197826444,2.9187336839435973
-0.03261010871711882,-0.06253868926200508,2.917225653937971,2.922468211713241
-0.019566065230271292,-0.0615515002857337,2.923074603537614,2.9249675581973547
-0.006522021743423764,-0.061061142568780154,2.9260094907043825,2.926220132647963
0.006522021743423764,-0.061061142568780154,2.9260094907043825,2.926220132647963
0.019566065230271292,-0.0615515002857337,2.9230746035376156,2.9249675581973547
0.03261010871711882,-0.06253868926200508,2.9172256539379697,2.9224682117132414
0.04565415220396635,-0.06403556979028759,2.9085041197826413,2.918733683943597
0.05869819569081387,-0.06606121384701175,2.8969717881888,2.9137813255722826
0.0717422391776614,-0.06864063885494728,2.882710237923916,2.9076342040650234
0.08478628266450892,-0.0718044461095321,2.8658201462533963,2.9003210450679813
0.09783032615135645,-0.0755883586678701,2.846420418085343,2.8918761574176073
0.11087436963820399,-0.08003265280499801,2.824647135356018,2.8823393405488034
0.12391841312505152,-0.08518147691827872,2.80065232515973,2.8717557727953698
0.13696245661189904,-0.09108205215856494,2.774602546312392,2.860175878761679
0.15000650009874658,-0.097783750253921,2.746677296012241,2.8476551736086955
0.16305054358559412,-0.10533704614207386,2.717067241190429,2.8342540817466784
0.17609458707244163,-0.11379234630283448,2.6859722831769934,2.8200377270703383
0.18913863055928917,-0.12319869820366881,2.6535994695489724,2.8050756915262234
0.20218267404613668,-0.13360239208833502,2.620160773498478,2.789441738489873
0.21522671753298422,-0.14504547338317572,2.585870768659212,2.773213497184069
0.22827076101983174,-0.15756419204523955,2.5509442357922483,2.756472104232085
0.24131480450667928,-0.17118742381791494,2.5155937465884253,2.7393017984640378
0.25435884799352676,-0.18593510697420554,2.4800272784122215,2.7217894653437855
0.2674028914803743,-0.20181674590410925,2.44444592120668,2.7040241279289994
0.28044693496722184,-0.2188300388907695,2.409041742977235,2.6860963821918546
0.2934909784540694,-0.2369596906288143,2.373995882212714,2.668097775880974
0.30653502194091686,-0.25617646957090545,2.339476933335347,2.6501201319490284
0.31957906542776443,-0.27643656540127315,2.3056396841327587,2.632254819926689
0.332623108914612,-0.29768129258906056,2.272624251900247,2.6145919814667162
0.3456671524014595,-0.319837172346028,2.2405556480768656,2.5972197195232876
0.358711195888307,-0.342816408230466,2.2095437804868014,2.5802232641065364
0.37175523937515453,-0.3665177514224217,2.1796838794645943,2.5636841310159575
0.3847992828620021,-0.3908277320034032,2.151057311124935,2.5476792930923247
0.3978433263488496,-0.4156222141787625,2.1237327199724,2.5322803859725935
0.4108873698356972,-0.4407682179158679,2.0977674259363224,2.517552971717358
0.42393141332254464,-0.4661259382011812,2.0732089893461194,2.503555883687742
0.4369754568093922,-0.49155088678403563,2.0500968522797627,2.490340674472658
0.4500195002962397,-0.5168960800275249,2.0284639663162505,2.4779511854700167
0.4630635437830873,-0.5420141999348487,2.008338324446535,2.466423252071621
0.4761075872699348,-0.5667596627448308,1.9897443275592248,2.4557845526629487
0.4891516307567823,-0.5909905396175409,1.9727039318990518,2.4460546033712447
0.5021956742436299,-0.6145702857016618,1.957237541389668,2.4372448943302145
0.5152397177304774,-0.6373692461999932,1.943364625960203,2.4293591578487694
0.5282837612173249,-0.6592659200151335,1.93110406250893,2.4223937548716163
0.5413278047041724,-0.6801479724843726,1.9204742077511168,2.4163381639518264
0.5543718481910199,-0.6999129981669164,1.9114927212426613,2.4111755568764295
0.5674158916778674,-0.7184690424161858,1.904176162078385,2.4068834471559355
0.5804599351647151,-0.7357348965231671,1.8985393842119285,2.4034344016998954
0.5935039786515625,-0.7516401856507516,1.8945947533499548,2.400796811936807
0.6065480221384101,-0.7661252717705299,1.8923512033725105,2.398935728141551
0.6195920656252576,-0.7791409955782027,1.8918131426693017,2.397813769580594
0.6326361091121051,-0.7906482821244509,1.8929792110288144,2.3973921331293586
0.6456801525989526,-0.8006176348648895,1.8958408760224703,2.397631734221365
0.6587241960858001,-0.8090285421905313,1.9003808443197157,2.398494526412609
0.6717682395726478,-0.8158688194050453,1.9065712481375139,2.3999450595597778
0.6848122830594953,-0.8211339076936547,1.9143715502960834,2.4019523515197734
0.6978563265463427,-0.8248261499814264,1.9237260938675373,2.40449216373779
0.7109003700331903,-0.8269540617848828,1.934561206143504,2.407549785204578
0.7239444135200378,-0.8275316132821856,1.9467817561079206,2.4111234375983743
0.7369884570068854,-0.8265775369126378,1.960267068990272,2.4152284078256048
0.7500325004937328,-0.8241146729054974,1.9748661381628034,2.4199019753079867
0.7630765439805803,-0.8201693632641646,1.9903921738262287,2.4252091000725975
0.776120587467428,-0.8147709029225532,2.0066167369036836,2.4312486267135474
0.7891646309542755,-0.8079510550701221,2.0232640879108246,2.4381593760554496
0.802208674441123,-0.7997436360315575,2.0400069900870865,2.446124885085463
0.8152527179279705,-0.7901841736044046,2.0564660256984837,2.455374734511344
0.828296761414818,-0.7793096414180563,2.0722152887886796,2.466179597530404
0.8413408049016656,-0.7671582706923312,2.0867975155710057,2.4788369442614773
0.854384848388513,-0.7537694397519926,2.099750375404979,2.493645673522326
0.8674288918753605,-0.7391836408001556,2.1106420918113735,2.5108714963081225
0.8804729353622082,-0.7234425227697923,2.1191095706383116,2.530709887055199
0.8935169788490557,-0.7065890085554093,2.1248886978315578,2.553256933019624
0.9065610223359032,-0.6886674845684774,2.127827796140606,2.5784970849981126
0.9196050658227507,-0.6697240603462653,2.1278816571191177,2.606310385543018
0.9326491093095982,-0.6498068958531649,2.125091065756685,2.6364942499481194
0.9456931527964458,-0.6289665941159776,2.1195565861195087,2.66879102446483
0.9587371962832932,-0.60725665688707,2.1114143602224567,2.7029135626628262
0.9717812397701409,-0.5847340010741329,2.100818067043451,2.738564666475459
0.9848252832569884,-0.561459533632644,2.087927777306646,2.775449650003986
0.997869326743836,-0.5374987823811505,2.072904504642156,2.813283219248378
1.0109133702306834,-0.5129225796271583,2.055908682751875,2.85179243166636
1.023957413717531,-0.4878077943939796,2.0371009841408823,2.890717312777858
1.0370014572043786,-0.46223810716921426,2.016644329830203,2.9298102716609975
1.050045500691226,-0.4363048181354014,1.9947063546195432,2.968835039437817
1.0630895441780734,-0.410107675393939,1.971461899959186,3.0075655432799557
1.0761335876649212,-0.3837557032712494,1.9470953037459535,3.045784925163673
1.0891776311517687,-0.35736800184653467,1.9218023688606674,3.0832847935307
1.102221674638616,-0.3310744767798775,1.8957919472524507,3.119864729341744
1.1152657181254637,-0.30501644282961743,1.869287094673399,3.1553320343977886
1.1283097616123112,-0.2793470248511146,1.8425257467115588,3.189501695034078
1.1413538050991587,-0.25423125681624326,1.8157608485373704,3.2221965296353066
1.1543978485860062,-0.2298457536969003,1.789259845044175,3.2532474888127823
1.1674418920728538,-0.20637780566722586,1.7633034103803422,3.282494079720582
1.1804859355597013,-0.18402372394083782,1.7381832726596822,3.309784889388021
1.1935299790465488,-0.16298626034199054,1.7141989792997356,3.334978185377234
1.2065740225333963,-0.143470938844706,1.6916534617311647,3.357942575210193
1.219618066020244,-0.1256811889380417,1.670847307396566,3.3785577087331173
1.2326621095070913,-0.10981226882374558,1.65207174305954,3.3967150098854404
1.245706152993939,-0.09604411614457614,1.6356004814611746,3.412318426247572
1.2587501964807866,-0.0845334577527741,1.6216807758185563,3.4252851863033813
1.2717942399676339,-0.07540572234936663,1.610524237902937,3.4355465556149944
1.2848382834544816,-0.06874748566515071,1.6022981604353792,3.4430485841058207
1.297882326941329,-0.06460028026096121,1.5971181863182844,3.44775283740622
1.3109263704281764,-0.06295656939556638,1.5950431341700142,3.4496371057445
1.3239704139150241,-0.06375849306869937,1.5960725980784305,3.448696084156108
1.3370144574018716,-0.06689966581321628,1.6001476109824533,3.444942017810308
1.3500585008887191,-0.07222990734586526,1.6071542629376565,3.4384053059691024
1.3631025443755667,-0.07956241154520423,1.6169297905499112,3.429135057424981
1.3761465878624142,-0.0886825916439813,1.629270387409722,3.417199589109603
1.389190631349262,-0.09935772824257429,1.643939875810322,3.402686857784877
1.4022346748361092,-0.1113465911638413,1.6606784269635804,3.3857048121372877
1.4152787183229567,-0.124408365746532,1.6792106800445377,3.36638164896004
1.4283227618098044,-0.13831043006003801,1.699252831137987,3.344865952132607
1.4413668052966517,-0.15283474654775647,1.7205184867106658,3.3213266864432107
1.4544108487834995,-0.16778281197307438,1.7427232651904618,3.295953009551261
1.467454892270347,-0.18297923618819445,1.7655882679404338,3.268953854151933
1.4804989357571943,-0.19827409286615572,1.7888426273938514,3.240557218356334
1.493542979244042,-0.21354421355603181,1.8122253850896783,3.2110090853427895
1.5065870227308895,-0.22869359352525426,1.8354869686960429,3.1805718738743023
1.519631066217737,-0.24365305660287545,1.8583905362545887,3.1495223006551116
1.5326751097045845,-0.25837929685915256,1.8807134451489504,3.1181485166158596
1.545719153191432,-0.27285338469081694,1.9022490846828222,3.08674636732766
1.5587631966782798,-0.28707879837350125,1.9228092808794788,3.055614631266044
1.571807240165127,-0.30107902212486937,1.9422274309525098,3.025049120542624
1.5848512836519746,-0.3148947396528746,1.9603624396141996,2.9953356016892396
1.5978953271388223,-0.3285806486846041,1.9771033963971811,2.9667416233455564
1.6109393706256696,-0.3422019271378061,1.9923747454056255,2.9395075303854052
1.6239834141125171,-0.3558303949158327,2.006141465902737,2.9138371901091076
1.6370274575993649,-0.3695404356347309,2.0184135403494294,2.8898892180204028
1.6500715010862121,-0.3834047679864002,2.029248803227861,2.8677696991634476
1.6631155445730599,-0.39749018405549935,2.038753225696956,2.847527466687201
1.6761595880599074,-0.4118533980293647,2.0470778716259352,2.829152844730916
1.689203631546755,-0.42653716907128053,2.0544121772367343,2.8125803661883513
1.7022476750336024,-0.44156687232400355,2.0609737891692697,2.7976954033543073
1.71529171852045,-0.4569476884405574,2.0669957947474393,2.7843440467722846
1.7283357620072977,-0.47266256261300876,2.072712619962812,2.7723451063026014
1.741379805494145,-0.48867104891967184,2.0783460326626604,2.761502911194546
1.7544238489809925,-0.5049091075910846,2.0840925496241653,2.7516196764336867
1.7674678924678402,-0.5212898664387178,2.0901131845962193,2.742506507801555
1.7805119359546875,-0.5377052996194943,2.096526019895237,2.733992514450923
1.793555979441535,-0.5540287238623383,2.103401660903626,2.7259318679522337
1.8066000229283827,-0.5701179700632281,2.1107613217450942,2.7182089156031237
1.8196440664152302,-0.585819060628071,2.1185771214553863,2.7107415972223956
1.8326881099020778,-0.6009702115220262,2.1267741351924694,2.703483438024429
1.8457321533889253,-0.6154059816881857,2.1352338175864425,2.6964243213576093
1.8587761968757728,-0.628961408478816,2.143798563600658,2.6895901128573243
1.8718202403626203,-0.6414759920789156,2.152277364937519,2.6830410393142134
1.8848642838494678,-0.652797420430474,2.160452722280292,2.6768685519212956
1.8979083273363153,-0.6627849551508921,2.1680891375726383,2.671190268746095
1.9109523708231628,-0.6713124254927116,2.174943565472026,2.666142563015419
1.9239964143100103,-0.6782707996339965,2.1807780578768137,2.66187053141432
1.937040457796858,-0.6835703195987883,2.1853744085801954,2.658515520604735
1.9500845012837054,-0.6871421977509071,2.188549893725356,2.656201113349275
1.9631285447705529,-0.6889398795122109,2.1901723682824654,2.6550193179533492
