-16.966436005760382,8.678456533448703e-07,-0.0,-1.7356913066897405e-08,0.0
-16.946436005760383,5.165267377567002e-07,-0.0,-2.768744782203141e-08,0.0
-16.926436005760383,5.1558489181256744e-08,-0.0,-2.8718617605656543e-08,0.0
-16.906436005760384,-4.971918396318117e-07,-0.0,-1.877478081302031e-08,0.0
-16.88643600576038,-9.652329681986384e-07,-0.0,5.298785509524577e-10,0.0
-16.86643600576038,-1.1422151102236762e-06,-0.0,2.3374180755425982e-08,0.0
-16.84643600576038,-1.0397587425120456e-06,0.0,4.416935560566689e-08,0.0
-16.82643600576038,-6.896775366364309e-07,0.0,5.796290633839551e-08,0.0
-16.806436005760382,-1.0228164134385968e-07,0.0,6.00085391652727e-08,0.0
-16.786436005760383,4.911605319968037e-07,0.0,5.0185328525336624e-08,0.0
-16.766436005760383,1.0420259714899916e-06,0.0,2.934480909553679e-08,0.0
-16.746436005760383,1.3239712966698777e-06,0.0,2.865383162139238e-09,0.0
-16.72643600576038,1.269426207970953e-06,-0.0,-2.252314099727982e-08,0.0
-16.70643600576038,8.488268619137651e-07,-0.0,-3.9499678235555124e-08,0.0
-16.68643600576038,2.3694162634615452e-07,-0.0,-4.4238510762478213e-08,0.0
-16.66643600576038,-5.299312370394025e-07,-0.0,-3.3639886021690163e-08,0.0
-16.646436005760382,-1.1443254409335046e-06,-0.0,-1.0753377203020071e-08,0.0
-16.626436005760382,-1.5441095705052837e-06,-0.0,2.0128814207085604e-08,0.0
-16.606436005760383,-1.5585591838617144e-06,0.0,5.12999978843199e-08,0.0
-16.586436005760383,-1.1578560428134893e-06,0.0,7.445711874058969e-08,0.0
-16.56643600576038,-3.345320754534736e-07,0.0,8.114776024965916e-08,0.0
-16.54643600576038,4.870148252651322e-07,0.0,7.140746374435651e-08,0.0
-16.52643600576038,1.3006547817809604e-06,0.0,4.53943681087373e-08,0.0
-16.50643600576038,1.7741153834792488e-06,0.0,9.91206043915232e-09,0.0
-16.486436005760382,1.8431806537437153e-06,-0.0,-2.695155263572199e-08,0.0
-16.466436005760382,1.4655064829981813e-06,-0.0,-5.626168229568561e-08,0.0
-16.446436005760383,6.393829005364191e-07,-0.0,-6.9049340306414e-08,0.0
-16.426436005760383,-3.1379630856560585e-07,-0.0,-6.277341413510188e-08,0.0
-16.406436005760384,-1.3246694621912786e-06,-0.0,-3.628002489127631e-08,0.0
-16.38643600576038,-2.055880213898729e-06,-0.0,4.837579386698269e-09,0.0
-16.36643600576038,-2.193812283697106e-06,0.0,4.871382506064039e-08,0.0
-16.34643600576038,-1.7651650203893425e-06,0.0,8.401712546842724e-08,0.0
-16.32643600576038,-9.251383204184179e-07,0.0,1.025198918767956e-07,0.0
-16.306436005760382,2.8697423359059355e-07,0.0,9.678040720498374e-08,0.0
-16.286436005760383,1.389581017723698e-06,0.0,6.898878685050978e-08,0.0
-16.266436005760383,2.28373794364896e-06,0.0,2.3314027977530574e-08,0.0
-16.246436005760383,2.5974880627360037e-06,-0.0,-2.8635733277189504e-08,0.0
-16.22643600576038,2.193656104866691e-06,-0.0,-7.250885537452333e-08,0.0
-16.20643600576038,1.165576471059104e-06,-0.0,-9.582038479570541e-08,0.0
-16.18643600576038,-1.0895589617712039e-07,-0.0,-9.3641266872163e-08,0.0
-16.16643600576038,-1.4260341734209755e-06,-0.0,-6.512058340374348e-08,0.0
-16.146436005760382,-2.5562108436044108e-06,-0.0,-1.3996366531655263e-08,0.0
-16.126436005760382,-3.032096475242956e-06,-0.0,4.664556297320385e-08,0.0
-16.106436005760383,-2.7673047594869577e-06,0.0,1.0199165816294301e-07,0.0
-16.086436005760383,-1.844502604708682e-06,0.0,1.3888171025711663e-07,0.0
-16.06643600576038,-1.3800575457586023e-07,0.0,1.4164182534863383e-07,0.0
-16.04643600576038,1.5650514151828436e-06,0.0,1.1034079704497696e-07,0.0
-16.02643600576038,2.8329079051820267e-06,0.0,5.368263894133642e-08,0.0
-16.00643600576038,3.5299216222425946e-06,0.0,-1.6915793503515474e-08,0.0
-15.986436005760382,3.3524304232775327e-06,-0.0,-8.396440196906613e-08,0.0
-15.966436005760382,2.252601255365463e-06,-0.0,-1.290164270763754e-07,0.0
-15.946436005760383,6.476900366844955e-07,-0.0,-1.4197022781006533e-07,0.0
-15.926436005760381,-1.5380744719080765e-06,-0.0,-1.112087383719038e-07,0.0
-15.906436005760382,-3.1055353908509026e-06,-0.0,-4.9098030554885735e-08,0.0
-15.886436005760382,-4.072910057532727e-06,-0.0,3.2360170595768804e-08,0.0
-15.86643600576038,-3.959062392913709e-06,0.0,1.1154141845404299e-07,0.0
-15.846436005760381,-2.8952484890904825e-06,0.0,1.6944638823585264e-07,0.0
-15.826436005760382,-9.018285796325284e-07,0.0,1.8748295982850322e-07,0.0
-15.806436005760382,1.2396020718310788e-06,0.0,1.6269091839188165e-07,0.0
-15.786436005760383,3.363201324254295e-06,0.0,9.542689190679575e-08,0.0
-15.766436005760381,4.662534030169516e-06,0.0,2.1762113034054317e-09,0.0
-15.746436005760382,4.733897666270733e-06,-0.0,-9.250174202200923e-08,0.0
-15.726436005760382,3.6623521030411187e-06,-0.0,-1.657487840828316e-07,0.0
-15.706436005760382,1.455822852369053e-06,-0.0,-1.9486524113021267e-07,0.0
-15.686436005760381,-1.2688092329654287e-06,-0.0,-1.6948905647090408e-07,0.0
-15.666436005760382,-3.5919535700946043e-06,-0.0,-9.7649985069012e-08,0.0
-15.646436005760382,-5.2944012568548544e-06,-0.0,8.238040068085088e-09,0.0
-15.626436005760382,-5.661481924046892e-06,0.0,1.2146767854902292e-07,0.0
-15.606436005760381,-4.3906400908892096e-06,0.0,2.0928048036680711e-07,0.0
-15.586436005760381,-2.1532367007263605e-06,0.0,2.5234521438133435e-07,0.0
-15.566436005760382,9.849052414383653e-07,0.0,2.3264710955256703e-07,0.0
-15.546436005760382,3.774276427433913e-06,0.0,1.5716158100388876e-07,0.0
-15.526436005760381,5.961316239613145e-06,0.0,3.793525621162584e-08,0.0
-15.506436005760381,6.604521771498688e-06,-0.0,-9.415517921834791e-08,0.0
-15.486436005760382,5.634211707601391e-06,-0.0,-2.0683941337037575e-07,0.0
-15.466436005760382,3.018631437324525e-06,-0.0,-2.6721204211686626e-07,0.0
-15.446436005760383,-2.300775373988254e-07,-0.0,-2.6261049136888976e-07,0.0
-15.426436005760381,-3.88854950623084e-06,-0.0,-1.8483950124427297e-07,0.0
-15.406436005760382,-6.65264758670515e-06,-0.0,-5.1786549510169973e-08,0.0
-15.386436005760382,-7.715214348785777e-06,-0.0,1.0251773746554558e-07,0.0
-15.36643600576038,-6.679880516509585e-06,0.0,2.3611534779573728e-07,0.0
-15.346436005760381,-4.078980193777999e-06,0.0,3.1769495167129727e-07,0.0
-15.326436005760382,-1.3045109265514849e-08,0.0,3.1795585385660756e-07,0.0
-15.306436005760382,3.908474836454205e-06,0.0,2.3978635712752343e-07,0.0
-15.286436005760383,7.35361644496216e-06,0.0,9.271402822828021e-08,0.0
-15.266436005760381,8.930566715894863e-06,0.0,-8.589730608961706e-08,0.0
-15.246436005760382,8.299999589776386e-06,-0.0,-2.518972978851448e-07,0.0
-15.226436005760382,5.3635605858194276e-06,-0.0,-3.5916850960153336e-07,0.0
-15.206436005760382,1.2434077923486357e-06,-0.0,-3.840366654485061e-07,0.0
-15.186436005760381,-4.22715125832371e-06,-0.0,-2.9949364028203186e-07,0.0
-15.166436005760382,-8.044505674699203e-06,-0.0,-1.386035267880478e-07,0.0
-15.146436005760382,-1.0265336915077376e-05,-0.0,6.67032115134997e-08,0.0
-15.126436005760382,-9.933404968525625e-06,0.0,2.653713108840122e-07,0.0
-15.106436005760381,-6.903747117717239e-06,0.0,4.0344625323835697e-07,0.0
-15.086436005760381,-1.8086369006177534e-06,0.0,4.39618991250712e-07,0.0
-15.066436005760382,3.5331137973994722e-06,0.0,3.6895671530272257e-07,0.0
-15.046436005760382,8.699791691103677e-06,0.0,1.9496088148064904e-07,0.0
-15.026436005760381,1.1707896994421541e-05,0.0,-3.919705840778178e-08,0.0
-15.006436005760381,1.16163904479169e-05,-0.0,-2.715248673661198e-07,0.0
-14.986436005760382,8.732682172672069e-06,-0.0,-4.4617851081956116e-07,0.0
-14.966436005760382,3.1067323514428144e-06,-0.0,-5.083131578484175e-07,0.0
-14.946436005760383,-3.0564341481178556e-06,-0.0,-4.4718447488606035e-07,0.0
-14.926436005760381,-9.287203712265778e-06,-0.0,-2.614404006407448e-07,0.0
-14.906436005760382,-1.3247005555107142e-05,-0.0,3.4997104613980685e-09,0.0
-14.886436005760382,-1.3870370043558183e-05,0.0,2.8090711133256175e-07,0.0
-14.86643600576038,-1.0422390279129673e-05,0.0,4.893549169151552e-07,0.0
-14.846436005760381,-4.735218982147791e-06,0.0,5.840592965581111e-07,0.0
-14.826436005760382,2.3214320257913854e-06,0.0,5.376306560422833e-07,0.0
-14.806436005760382,9.766718534314578e-06,0.0,3.4229628535599176e-07,0.0
-14.786436005760383,1.4580046128460892e-05,0.0,5.069536278677392e-08,0.0
-14.766436005760381,1.608873479302279e-05,-0.0,-2.710793330736819e-07,0.0
-14.746436005760382,1.3395196803723562e-05,-0.0,-5.389832691481531e-07,0.0
-14.726436005760382,6.747741874745298e-06,-0.0,-6.73938106643059e-07,0.0
-14.70643600576038,-2.0912483388700034e-06,-0.0,-6.32113139865659e-07,0.0
-14.686436005760381,-1.00895029304823e-05,-0.0,-4.3032308125601297e-07,0.0
-14.666436005760382,-1.653686732155694e-05,-0.0,-9.958573482487419e-08,0.0
-14.646436005760382,-1.8759187460048116e-05,0.0,2.7559801437608814e-07,0.0
-14.626436005760382,-1.62987674339962e-05,0.0,6.015733630560121e-07,0.0
-14.606436005760383,-1.0012473773639562e-05,0.0,8.018228385288033e-07,0.0
-14.586436005760381,7.840164013270021e-07,0.0,7.861425105022633e-07,0.0
-14.566436005760382,1.019682036387134e-05,0.0,5.822061032248366e-07,0.0
-14.546436005760382,1.8228038140060777e-05,0.0,2.17645340423621e-07,0.0
-14.526436005760381,2.159000832611081e-05,0.0,-2.141548260985952e-07,0.0
-14.506436005760381,1.9629170821274926e-05,-0.0,-6.067382425240937e-07,0.0
-14.486436005760382,1.2162100940371922e-05,-0.0,-8.499802613315321e-07,0.0
-14.466436005760382,2.0604389083417535e-06,-0.0,-8.911890394983672e-07,0.0
-14.446436005760383,-1.0018923918983862e-05,-0.0,-6.9081056111869e-07,0.0
-14.426436005760381,-1.9893568413098444e-05,-0.0,-2.9293919285672105e-07,0.0
-14.406436005760382,-2.4722466554231865e-05,-0.0,2.0151013822791627e-07,0.0
-14.386436005760382,-2.341750782322653e-05,0.0,6.698602946924469e-07,0.0
-14.36643600576038,-1.569250356339614e-05,0.0,9.837103659603696e-07,0.0
-14.346436005760381,-3.256337346491299e-06,0.0,1.0488371128901956e-06,0.0
-14.326436005760382,9.473963182070689e-06,0.0,8.593578492487818e-07,0.0
-14.306436005760382,2.1476060787590387e-05,0.0,4.2983663349697403e-07,0.0
-14.286436005760383,2.7841313161677e-05,0.0,-1.2698962973656596e-07,0.0
-14.266436005760381,2.723360517184216e-05,-0.0,-6.716617331734092e-07,0.0
-14.246436005760382,1.986262424389607e-05,-0.0,-1.0689142180513306e-06,0.0
-14.226436005760382,6.167514218907783e-06,-0.0,-1.1922645024294861e-06,0.0
-14.20643600576038,-9.873781204480933e-06,-0.0,-9.947888783398674e-07,0.0
-14.186436005760381,-2.2903937734257385e-05,-0.0,-5.367101236547197e-07,0.0
-14.166436005760382,-3.166784728606656e-05,-0.0,9.664682206661149e-08,0.0
-14.146436005760382,-3.246979268094046e-05,0.0,7.460426756854208e-07,0.0
-14.126436005760382,-2.474295023693364e-05,0.0,1.2409016804240937e-06,0.0
-14.106436005760383,-1.1377429132379208e-05,0.0,1.468450263071678e-06,0.0
-14.086436005760381,6.888748564896679e-06,0.0,1.3306752917737443e-06,0.0
-14.066436005760382,2.4089558575080127e-05,0.0,8.488841202721418e-07,0.0
-14.046436005760382,3.480932773085362e-05,0.0,1.5269756565506933e-07,0.0
-14.026436005760381,3.744939833677218e-05,-0.0,-5.962904010803742e-07,0.0
-14.006436005760381,3.040408610567602e-05,-0.0,-1.2043721231938948e-06,0.0
-13.986436005760382,1.4285245109614896e-05,-0.0,-1.4900770253861927e-06,0.0
-13.966436005760382,-4.61536500009646e-06,-0.0,-1.3977697253842634e-06,0.0
-13.946436005760383,-2.4927288200645644e-05,-0.0,-8.992239613713506e-07,0.0
-13.926436005760381,-3.9265347022650434e-05,-0.0,-1.1391702091834189e-07,0.0
-13.906436005760382,-4.358533670565165e-05,0.0,7.577897131946912e-07,0.0
-13.886436005760382,-3.6914866555143654e-05,0.0,1.4960870442975643e-06,0.0
-13.86643600576038,-1.972290225287995e-05,0.0,1.8905450893551634e-06,0.0
-13.846436005760381,3.708381341412539e-06,0.0,1.8163774625269126e-06,0.0
-13.826436005760382,2.5291558184895212e-05,0.0,1.3105462988290083e-06,0.0
-13.806436005760382,4.3151688677562684e-05,0.0,4.4751252527775456e-07,0.0
-13.786436005760383,4.991189586162266e-05,0.0,-5.507253919546986e-07,0.0
-13.766436005760381,4.434003860579211e-05,-0.0,-1.437526164070541e-06,0.0
-13.746436005760382,2.6246224162396946e-05,-0.0,-1.96245064731848e-06,0.0
-13.726436005760382,2.5911922944283196e-06,-0.0,-2.0142744932070462e-06,0.0
-13.70643600576038,-2.729144564639509e-05,-0.0,-1.4684455802791443e-06,0.0
-13.686436005760381,-4.6972195218513e-05,-0.0,-5.290016759088842e-07,0.0
-13.666436005760382,-5.689401943764329e-05,-0.0,6.088787128439815e-07,0.0
-13.646436005760382,-5.27374717004271e-05,0.0,1.6636281468525233e-06,0.0
-13.626436005760382,-3.398730728452225e-05,0.0,2.3433742925429682e-06,0.0
-13.606436005760383,-7.85129861554697e-06,0.0,2.500400264853908e-06,0.0
-13.586436005760381,2.3986506450061427e-05,0.0,2.020670135852679e-06,0.0
-13.566436005760382,5.0603045428347875e-05,0.0,1.0086092272857215e-06,0.0
-13.546436005760382,6.395483592361527e-05,0.0,-2.7048749118658403e-07,0.0
-13.526436005760381,6.215485771137462e-05,-0.0,-1.5135846454140766e-06,0.0
-13.506436005760381,4.3081695836014496e-05,-0.0,-2.3752185621343665e-06,0.0
-13.486436005760382,1.4460132579327039e-05,-0.0,-2.6644212137209072e-06,0.0
